anime_id,name,genre,type,episodes,rating,members,combined_features
2410,Soreyuke Marin-chan,"Hentai, Sci-Fi",OVA,3,6.74,1934,"soreyuke marin-chan hentai, sci-fi ova"
3707,Soukou Kijo Iris,Hentai,OVA,4,6.74,2958,soukou kijo iris hentai ova
6686,Chinetsu Karte: The Devilish Cherry,Hentai,OVA,2,6.73,2586,chinetsu karte: the devilish cherry hentai ova
2531,Gibomai,Hentai,OVA,2,6.73,3419,gibomai hentai ova
4342,Harukoi Otome,"Harem, Hentai",OVA,2,6.73,3844,"harukoi otome harem, hentai ova"
2539,Itazura The Animation,Hentai,OVA,2,6.73,4577,itazura the animation hentai ova
3940,Oshiete Re: Maid,Hentai,OVA,2,6.73,3126,oshiete re: maid hentai ova
320,A Kite,"Action, Drama, Hentai, Police",OVA,2,6.72,27941,"a kite action, drama, hentai, police ova"
2413,Boin,Hentai,OVA,2,6.72,6383,boin hentai ova
9442,Bust to Bust: Chichi wa Chichi ni,Hentai,OVA,3,6.72,3954,bust to bust: chichi wa chichi ni hentai ova
1780,Choukou Tenshi Escalayer,"Demons, Hentai, Sci-Fi, Super Power",OVA,3,6.72,6574,"choukou tenshi escalayer demons, hentai, sci-fi, super power ova"
30583,Futabu! Mix: Futanari World,"Hentai, School, Yuri",OVA,1,6.72,3323,"futabu! mix: futanari world hentai, school, yuri ova"
28313,Kanojo wa Dare to demo Sex Suru.,Hentai,OVA,2,6.72,3054,kanojo wa dare to demo sex suru. hentai ova
7276,Natsumushi The Animation,Hentai,OVA,2,6.72,3044,natsumushi the animation hentai ova
24271,Paizuri Cheerleader vs. Sakunyuu Ouendan!,Hentai,OVA,1,6.72,2089,paizuri cheerleader vs. sakunyuu ouendan! hentai ova
2442,Zoku Koihime,"Fantasy, Harem, Hentai, Magic, Supernatural",OVA,2,6.72,1711,"zoku koihime fantasy, harem, hentai, magic, supernatural ova"
7456,Discipline Zero,Hentai,OVA,2,6.71,5082,discipline zero hentai ova
27603,Jutaijima,Hentai,OVA,2,6.71,2345,jutaijima hentai ova
5054,Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson,Hentai,OVA,2,6.71,2247,kojin jugyou the animation: schoolgirl ready for a private lesson hentai ova
4027,Makai Tenshi Djibril: Episode 2,"Hentai, Magic, Super Power",OVA,4,6.71,3594,"makai tenshi djibril: episode 2 hentai, magic, super power ova"
5347,Bible Black: Imari Ryoujoku Genba,Hentai,Special,1,6.7,7393,bible black: imari ryoujoku genba hentai special
9761,Finder Series,"Action, Drama, Yaoi",OVA,2,6.7,8792,"finder series action, drama, yaoi ova"
14047,Ikusa Otome Valkyrie G,"Fantasy, Hentai, Supernatural",OVA,2,6.7,1944,"ikusa otome valkyrie g fantasy, hentai, supernatural ova"
2988,Mahou Shoujo Ai,"Action, Hentai, Horror, Supernatural",OVA,5,6.7,4755,"mahou shoujo ai action, hentai, horror, supernatural ova"
5424,Oppai Life,Hentai,OVA,2,6.7,4247,oppai life hentai ova
3058,Darling,Hentai,OVA,3,6.69,3600,darling hentai ova
3944,Dokidoki Oyako Lesson: Oshiete H na Obenkyou,Hentai,OVA,2,6.69,4437,dokidoki oyako lesson: oshiete h na obenkyou hentai ova
13937,Saishuu Chikan Densha Next,Hentai,OVA,2,6.69,2254,saishuu chikan densha next hentai ova
4127,Shion,"Action, Fantasy, Hentai, Supernatural",OVA,4,6.69,2273,"shion action, fantasy, hentai, supernatural ova"
4607,Tsuma to Mama to Boin,Hentai,OVA,2,6.69,3437,tsuma to mama to boin hentai ova
1041,Zetsuai 1989,"Drama, Music, Romance, Sports, Yaoi",OVA,1,6.69,7117,"zetsuai 1989 drama, music, romance, sports, yaoi ova"
5427,Ikusa Otome Valkyrie 2,"Demons, Fantasy, Hentai, Supernatural",OVA,3,6.68,2745,"ikusa otome valkyrie 2 demons, fantasy, hentai, supernatural ova"
31397,Mesu Kyoushi 4: Kegasareta Kyoudan,Hentai,OVA,2,6.68,2444,mesu kyoushi 4: kegasareta kyoudan hentai ova
16644,Soushi Souai: Junai Mellow yori,Hentai,OVA,1,6.67,2060,soushi souai: junai mellow yori hentai ova
1042,Bronze: Zetsuai Since 1989,"Drama, Music, Romance, Sports, Yaoi",OVA,1,6.67,6824,"bronze: zetsuai since 1989 drama, music, romance, sports, yaoi ova"
4698,Jokei Kazoku: Inbou,Hentai,OVA,2,6.67,2735,jokei kazoku: inbou hentai ova
19103,Mesu Saga: Persona,Hentai,OVA,1,6.66,2005,mesu saga: persona hentai ova
3888,Toumei Ningen (OVA),Hentai,OVA,2,6.67,4631,toumei ningen (ova) hentai ova
14993,Gogo no Kouchou: Junai Mellow yori,Hentai,OVA,1,6.66,2717,gogo no kouchou: junai mellow yori hentai ova
2960,Kininaru Roommate,Hentai,OVA,2,6.66,3237,kininaru roommate hentai ova
2377,Kisaku,Hentai,OVA,6,6.66,1563,kisaku hentai ova
2982,Yuuwaku,"Hentai, School",OVA,2,6.66,3499,"yuuwaku hentai, school ova"
3999,Dorei Maid Princess,"Fantasy, Hentai",OVA,4,6.65,2948,"dorei maid princess fantasy, hentai ova"
1635,Ai Shimai 2: Futari no Kajitsu,Hentai,OVA,2,6.64,5247,ai shimai 2: futari no kajitsu hentai ova
24967,Ane Kyun!: Joshi ga Ie ni Kita!,Hentai,OVA,1,6.64,2696,ane kyun!: joshi ga ie ni kita! hentai ova
1783,Imouto Jiru,Hentai,OVA,2,6.64,5952,imouto jiru hentai ova
7708,Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai,Hentai,OVA,4,6.64,4348,machi gurumi no wana: hakudaku ni mamireta shitai hentai ova
8651,Newmanoid Cam: Cam Castin,Hentai,OVA,1,6.64,2307,newmanoid cam: cam castin hentai ova
29705,Shoujo Kyouiku,Hentai,OVA,2,6.64,2680,shoujo kyouiku hentai ova
1263,Suika,"Drama, Fantasy, Hentai, Romance",OVA,3,6.64,3483,"suika drama, fantasy, hentai, romance ova"
24745,Yobai Suru Shichinin no Harame,"Harem, Hentai",OVA,2,6.63,1745,"yobai suru shichinin no harame harem, hentai ova"
20589,Bikyaku Seido Kaichou Ai,Hentai,OVA,1,6.63,2051,bikyaku seido kaichou ai hentai ova
10420,Gakuen 3,Hentai,OVA,2,6.63,2188,gakuen 3 hentai ova
33291,Pinkerton,Hentai,OVA,Unknown,6.63,1648,pinkerton hentai ova
8987,Princess Knight☆Catue,Hentai,OVA,3,6.63,3006,princess knight☆catue hentai ova
10546,Rinkan Club,Hentai,OVA,4,6.63,3107,rinkan club hentai ova
3171,Ryoujoku Hitozuma Onsen,Hentai,OVA,2,6.63,2099,ryoujoku hitozuma onsen hentai ova
15539,Unsweet: Netorare Ochita Onna-tachi,"Hentai, School",OVA,1,6.63,2156,"unsweet: netorare ochita onna-tachi hentai, school ova"
1634,Ai Shimai: Futari no Kajitsu,Hentai,OVA,3,6.62,6387,ai shimai: futari no kajitsu hentai ova
20995,Himekishi Olivia,Hentai,OVA,2,6.61,2350,himekishi olivia hentai ova
14661,Kindan no Byoutou The Animation,"Harem, Hentai",OVA,2,6.62,2150,"kindan no byoutou the animation harem, hentai ova"
23719,Rennyuu Tales The Animation,Hentai,OVA,1,6.62,1859,rennyuu tales the animation hentai ova
7969,Rin x Sen: Hakudaku Onna Kyoushi to Yaroudomo,Hentai,OVA,2,6.62,3907,rin x sen: hakudaku onna kyoushi to yaroudomo hentai ova
23305,Shin Sei Yariman Gakuen Enkou Nikki The Animation,Hentai,OVA,1,6.62,2563,shin sei yariman gakuen enkou nikki the animation hentai ova
4278,Shishunki Shoujo,"Hentai, School",OVA,2,6.62,1843,"shishunki shoujo hentai, school ova"
11997,Tsundere Inran Shoujo Sukumi,Hentai,OVA,2,6.62,4042,tsundere inran shoujo sukumi hentai ova
9968,Wana: Hakudaku Mamire no Houkago,Hentai,OVA,2,6.62,2887,wana: hakudaku mamire no houkago hentai ova
30812,Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation,Hentai,OVA,1,6.6,2791,gyakuten majo saiban: chijo na majo ni sabakarechau the animation hentai ova
17541,Kotowari: Kimi no Kokoro no Koboreta Kakera,Hentai,OVA,2,6.61,2886,kotowari: kimi no kokoro no koboreta kakera hentai ova
1360,Makai Tenshi Djibril,Hentai,OVA,4,6.61,5641,makai tenshi djibril hentai ova
3302,Megachu!,"Hentai, Supernatural",OVA,3,6.61,3991,"megachu! hentai, supernatural ova"
33514,Nama Lo Re: Furachimono The Animation,Hentai,OVA,1,6.61,1325,nama lo re: furachimono the animation hentai ova
21393,Shiiba-san no Ura no Kao. with Imouto Lip,Hentai,OVA,1,6.61,1786,shiiba-san no ura no kao. with imouto lip hentai ova
13223,Bible Black: New Testament Recap,Hentai,OVA,1,6.6,2777,bible black: new testament recap hentai ova
10792,Haramasete Seiryuu-kun!,"Comedy, Harem, Hentai",OVA,2,6.61,2754,"haramasete seiryuu-kun! comedy, harem, hentai ova"
3622,Ikusa Otome Suvia,"Fantasy, Hentai",OVA,4,6.6,2954,"ikusa otome suvia fantasy, hentai ova"
9310,Ryoujoku Famiresu Choukyou Menu,Hentai,OVA,2,6.6,3463,ryoujoku famiresu choukyou menu hentai ova
2275,Saishuu Chikan Densha,Hentai,OVA,3,6.6,2445,saishuu chikan densha hentai ova
2276,Shin Saishuu Chikan Densha,Hentai,OVA,3,6.6,2163,shin saishuu chikan densha hentai ova
14129,Starless: 21st Century Nymphomaniacs,Hentai,OVA,4,6.6,3603,starless: 21st century nymphomaniacs hentai ova
2134,Famiresu Senshi Purin,Hentai,OVA,3,6.59,2528,famiresu senshi purin hentai ova
33865,Hachishaku Hachiwa Keraku Meguri: Igyou Kaikitan The Animation,"Hentai, Supernatural",OVA,Unknown,6.59,481,"hachishaku hachiwa keraku meguri: igyou kaikitan the animation hentai, supernatural ova"
2394,Ma ga Ochiru Yoru,Hentai,OVA,3,6.59,2684,ma ga ochiru yoru hentai ova
5603,Shin Ringetsu,"Drama, Hentai, Supernatural",OVA,2,6.59,2295,"shin ringetsu drama, hentai, supernatural ova"
8294,Shinshou Genmukan,Hentai,OVA,4,6.59,2261,shinshou genmukan hentai ova
2140,Aniyome,Hentai,OVA,2,6.58,2865,aniyome hentai ova
9309,Kansen 3: Shuto Houkai,Hentai,OVA,2,6.58,2654,kansen 3: shuto houkai hentai ova
12961,Kansen 5: The Daybreak,Hentai,OVA,4,6.58,2928,kansen 5: the daybreak hentai ova
2148,Okane ga Nai,"Drama, Romance, Yaoi",OVA,4,6.58,27367,"okane ga nai drama, romance, yaoi ova"
32864,JK to Ero Konbini Tenchou,Hentai,OVA,Unknown,6.57,2194,jk to ero konbini tenchou hentai ova
6986,Kansen: Inyoku no Rensa,Hentai,OVA,2,6.57,3816,kansen: inyoku no rensa hentai ova
5643,Kimi no Na wo Yobeba,"Hentai, School",OVA,2,6.57,2189,"kimi no na wo yobeba hentai, school ova"
24851,Madonna: Kanjuku Body Collection,"Harem, Hentai",OVA,1,6.57,1786,"madonna: kanjuku body collection harem, hentai ova"
10256,Shion Special,Hentai,Special,1,6.58,860,shion special hentai special
2870,Yagami Yuu,Hentai,OVA,1,6.57,3770,yagami yuu hentai ova
2325,Angel Blade Punish!,"Adventure, Hentai, Magic, Sci-Fi",OVA,3,6.56,3957,"angel blade punish! adventure, hentai, magic, sci-fi ova"
25877,Demonion: Gaiden,Hentai,OVA,2,6.56,2345,demonion: gaiden hentai ova
6337,Hitoriga The Animation,Hentai,OVA,4,6.56,2878,hitoriga the animation hentai ova
3917,Hitozuma Cosplay Kissa 2: Hitozuma LoveLove - Cosplay OVA,Hentai,OVA,2,6.56,1615,hitozuma cosplay kissa 2: hitozuma lovelove - cosplay ova hentai ova
2896,Houkago: Nureta Seifuku,Hentai,OVA,3,6.56,5847,houkago: nureta seifuku hentai ova
7581,Otome Chibaku Yuugi,Hentai,OVA,2,6.56,2552,otome chibaku yuugi hentai ova
11031,Vampire,"Hentai, Supernatural",OVA,2,6.56,2589,"vampire hentai, supernatural ova"
9721,Aisai Nikki,Hentai,OVA,1,6.55,4978,aisai nikki hentai ova
33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,Hentai,OVA,1,6.54,1402,enkou shoujo: rikujoubu yukki no baai the animation hentai ova
31518,Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2,"Harem, Hentai, School",OVA,1,6.55,1729,"honoo no haramase motto! hatsuiku! karada sokutei 2 harem, hentai, school ova"
7712,Kansen 2: Inzai Toshi,Hentai,OVA,2,6.55,2754,kansen 2: inzai toshi hentai ova
1785,Little Monica Monogatari,Hentai,OVA,2,6.55,5710,little monica monogatari hentai ova
10770,Mahou Shoujo Elena,"Hentai, Magic, Supernatural",OVA,3,6.55,3302,"mahou shoujo elena hentai, magic, supernatural ova"
11349,Soredemo Tsuma wo Aishiteru,Hentai,OVA,3,6.54,3122,soredemo tsuma wo aishiteru hentai ova
1403,Tsumamigui,Hentai,OVA,2,6.55,2651,tsumamigui hentai ova
7583,Valkyrie Choukyou Semen Tank no Ikusa Otome 10-nin Shimai,Hentai,OVA,2,6.55,2551,valkyrie choukyou semen tank no ikusa otome 10-nin shimai hentai ova
823,Virgin Night,"Hentai, Romance",OVA,1,6.55,2171,"virgin night hentai, romance ova"
1387,Yakin Byoutou,Hentai,OVA,10,6.55,6061,yakin byoutou hentai ova
3239,Cream Lemon,"Comedy, Drama, Fantasy, Hentai, Parody, Romance, Sci-Fi, Yuri",OVA,38,6.54,2603,"cream lemon comedy, drama, fantasy, hentai, parody, romance, sci-fi, yuri ova"
31401,Creamy Pie,Hentai,OVA,2,6.54,2481,creamy pie hentai ova
3050,Panchira Teacher,"Hentai, School",OVA,2,6.54,4881,"panchira teacher hentai, school ova"
3995,Tokubetsu Byoutou,Hentai,OVA,2,6.54,2572,tokubetsu byoutou hentai ova
30128,Allargando The Animation,Hentai,OVA,1,6.53,2115,allargando the animation hentai ova
9545,Elf Hime Nina,"Fantasy, Hentai, Supernatural",OVA,3,6.53,2684,"elf hime nina fantasy, hentai, supernatural ova"
24453,Fetikano!,Hentai,OVA,1,6.53,2024,fetikano! hentai ova
4816,Gakuen 2,"Hentai, School",OVA,2,6.53,2217,"gakuen 2 hentai, school ova"
2188,Maid in Heaven SuperS,Hentai,OVA,2,6.53,3853,maid in heaven supers hentai ova
33588,Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi,"Fantasy, Hentai",Special,1,6.53,415,"shinkyoku no grimoire the animation: unico no natsuyasumi fantasy, hentai special"
33993,300 En no Otsukiai,Hentai,OVA,Unknown,6.53,902,300 en no otsukiai hentai ova
2955,Hana no Joshi Announcer: Newscaster Etsuko,Hentai,OVA,2,6.52,4874,hana no joshi announcer: newscaster etsuko hentai ova
33153,Houkago Initiation,Hentai,OVA,Unknown,6.52,1613,houkago initiation hentai ova
24849,Inyutsu no Yakata The Animation,Hentai,OVA,1,6.52,1821,inyutsu no yakata the animation hentai ova
21059,Oppai Infinity∞! The Animation,Hentai,OVA,1,6.51,1885,oppai infinity∞! the animation hentai ova
5455,Saimin Jutsu The Animation 2nd,Hentai,OVA,2,6.52,2209,saimin jutsu the animation 2nd hentai ova
10421,Bi-chiku Beach: Nangoku Nyuujoku Satsueikai,Hentai,OVA,1,6.51,2863,bi-chiku beach: nangoku nyuujoku satsueikai hentai ova
4057,Inyouchuu Shoku,"Demons, Fantasy, Hentai",OVA,2,6.51,3056,"inyouchuu shoku demons, fantasy, hentai ova"
24317,Love Colon,Hentai,OVA,2,6.51,1970,love colon hentai ova
10851,Euphoria,Hentai,OVA,6,6.5,12922,euphoria hentai ova
2590,Genmukan,Hentai,OVA,2,6.5,3813,genmukan hentai ova
3747,Inyouchuu The Animation,"Hentai, School, Supernatural",OVA,2,6.5,3363,"inyouchuu the animation hentai, school, supernatural ova"
9588,Kyouiku Shidou The Animation,Hentai,OVA,1,6.5,2438,kyouiku shidou the animation hentai ova
4714,The Rapeman,Hentai,OVA,2,6.5,2722,the rapeman hentai ova
13325,Crimson Girls: Chikan Shihai,Hentai,OVA,3,6.49,3292,crimson girls: chikan shihai hentai ova
2533,D+vine Luv,Hentai,OVA,4,6.49,2241,d+vine luv hentai ova
2883,Iyashite Agerun Saiyuuki,"Hentai, Parody",OVA,1,6.49,3165,"iyashite agerun saiyuuki hentai, parody ova"
29915,Junai Maniac,Hentai,OVA,2,6.49,1737,junai maniac hentai ova
32267,Kowaremono: Risa The Animation,Hentai,OVA,1,6.49,2103,kowaremono: risa the animation hentai ova
2445,Maple Colors,Hentai,OVA,2,6.49,3258,maple colors hentai ova
9638,Ore wa Kanojo wo Shinjiteru!,Hentai,OVA,1,6.49,5071,ore wa kanojo wo shinjiteru! hentai ova
217,Shin Angel,"Comedy, Drama, Hentai, Romance",OVA,5,6.49,1420,"shin angel comedy, drama, hentai, romance ova"
11465,Tsuma no Haha Sayuri,Hentai,OVA,2,6.49,2071,tsuma no haha sayuri hentai ova
1389,Yakin Byoutou San,Hentai,OVA,3,6.49,2710,yakin byoutou san hentai ova
30460,Kanojo ga Nekomimi ni Kigaetara,Hentai,OVA,1,6.48,1777,kanojo ga nekomimi ni kigaetara hentai ova
32997,Lo Re: Pako Sukusuku Mizuki-chan The Animation,Hentai,OVA,1,6.48,1819,lo re: pako sukusuku mizuki-chan the animation hentai ova
6685,Mesu Kyoushi: Injoku no Kyoushitsu,Hentai,OVA,3,6.48,2005,mesu kyoushi: injoku no kyoushitsu hentai ova
6220,Musuko no Tomodachi ni Okasarete,Hentai,OVA,2,6.48,1883,musuko no tomodachi ni okasarete hentai ova
31400,Rinkan Biyaku Chuudoku: Nigeba Nashi! 1428-nin no Seito Zenin ni Sex Sareru Reijou Sayaka,Hentai,OVA,2,6.48,2327,rinkan biyaku chuudoku: nigeba nashi! 1428-nin no seito zenin ni sex sareru reijou sayaka hentai ova
5993,Samayou Midara na Lunatics,Hentai,OVA,2,6.48,1916,samayou midara na lunatics hentai ova
20757,Taimanin Yukikaze,"Demons, Hentai, Supernatural",OVA,3,6.47,3280,"taimanin yukikaze demons, hentai, supernatural ova"
8655,Bijukubo,Hentai,OVA,2,6.47,2918,bijukubo hentai ova
2138,Kage (OVA),"Action, Hentai, Historical, Martial Arts",OVA,4,6.47,3176,"kage (ova) action, hentai, historical, martial arts ova"
1359,Nikutai Ten&#039;i,"Hentai, Yuri",OVA,2,6.47,6551,"nikutai ten&#039;i hentai, yuri ova"
746,Papa to Kiss in the Dark,"Comedy, Drama, Romance, Yaoi",OVA,2,6.47,28620,"papa to kiss in the dark comedy, drama, romance, yaoi ova"
2917,Seijun Kango Gakuin,"Comedy, Hentai",OVA,3,6.47,1864,"seijun kango gakuin comedy, hentai ova"
6891,Soukan Yuugi 2,Hentai,OVA,2,6.47,2570,soukan yuugi 2 hentai ova
9849,Akina to Onsen de H Shiyo!,Hentai,OVA,1,6.46,4372,akina to onsen de h shiyo! hentai ova
7266,Binkan Athlete,Hentai,OVA,1,6.46,3537,binkan athlete hentai ova
14659,Hump Bang,Hentai,OVA,2,6.46,1775,hump bang hentai ova
4004,Inda no Himekishi Janne,"Fantasy, Hentai, Horror",OVA,2,6.46,3422,"inda no himekishi janne fantasy, hentai, horror ova"
18653,JK to Orc Heidan: Aku Buta Oni ni Ryougyaku Sareta Seijo Gakuen,Hentai,OVA,2,6.46,2918,jk to orc heidan: aku buta oni ni ryougyaku sareta seijo gakuen hentai ova
733,Kizuna,"Drama, Romance, Yaoi",OVA,2,6.46,6547,"kizuna drama, romance, yaoi ova"
18455,M Ogui: Last Order,Hentai,OVA,1,6.46,2331,m ogui: last order hentai ova
30262,Okane ga Nai Specials,"Drama, Romance, Yaoi",Special,4,6.46,1285,"okane ga nai specials drama, romance, yaoi special"
2861,Seifuku Shojo The Animation,Hentai,OVA,2,6.46,2552,seifuku shojo the animation hentai ova
2324,Angel Blade,"Action, Demons, Hentai",OVA,3,6.45,5863,"angel blade action, demons, hentai ova"
31885,Majuu Jouka Shoujo Utea,Hentai,OVA,2,6.45,1542,majuu jouka shoujo utea hentai ova
32016,Secret Journey,"Comedy, Fantasy, Hentai, Supernatural, Yaoi",OVA,Unknown,6.46,2349,"secret journey comedy, fantasy, hentai, supernatural, yaoi ova"
8289,Toumei Ningen R,Hentai,OVA,2,6.45,2300,toumei ningen r hentai ova
2945,Hitozuma Ryoujoku Sankanbi,Hentai,OVA,2,6.44,2486,hitozuma ryoujoku sankanbi hentai ova
7179,Makai Tenshi Djibril 3,"Fantasy, Harem, Hentai, School, Supernatural",OVA,2,6.44,2831,"makai tenshi djibril 3 fantasy, harem, hentai, school, supernatural ova"
33165,Mashou no Nie 3,Hentai,OVA,2,6.44,1430,mashou no nie 3 hentai ova
3427,Oni-Tensei,"Hentai, Horror, Supernatural",OVA,4,6.44,1387,"oni-tensei hentai, horror, supernatural ova"
18959,Waisetsu Missile The Animation,Hentai,OVA,1,6.44,2179,waisetsu missile the animation hentai ova
17543,D-Spray,Hentai,OVA,1,6.42,1800,d-spray hentai ova
5321,Futari no Aniyome,Hentai,OVA,2,6.43,1958,futari no aniyome hentai ova
13217,Hishoka Drop The Animation,Hentai,OVA,1,6.43,1974,hishoka drop the animation hentai ova
8339,Kachou no Koi,"Comedy, Romance, Yaoi",OVA,1,6.43,6890,"kachou no koi comedy, romance, yaoi ova"
5653,Mahou Shoujo Ai San: The Anime,"Demons, Hentai, School, Supernatural",OVA,3,6.43,1981,"mahou shoujo ai san: the anime demons, hentai, school, supernatural ova"
5209,Manin Densha,Hentai,OVA,3,6.43,2708,manin densha hentai ova
2194,Mejoku,Hentai,OVA,2,6.43,2830,mejoku hentai ova
33138,Nama Lo Re: Namakemono The Animation,Hentai,OVA,1,6.43,1529,nama lo re: namakemono the animation hentai ova
10392,Pet Life,Hentai,OVA,1,6.43,2374,pet life hentai ova
2943,Inbaku Gakuen,"Hentai, School",OVA,3,6.42,2489,"inbaku gakuen hentai, school ova"
3916,Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation,Hentai,OVA,2,6.42,2930,magical witch academy: boku to sensei no magical lesson the animation hentai ova
2431,Nikuyoku Gangu Takuhainin,Hentai,OVA,3,6.42,1566,nikuyoku gangu takuhainin hentai ova
1633,Shintaisou: Kari,Hentai,OVA,4,6.42,3942,shintaisou: kari hentai ova
11523,Shiofuki Mermaid,Hentai,OVA,1,6.42,1690,shiofuki mermaid hentai ova
8837,Taimanin Asagi Special,"Action, Demons, Hentai, Martial Arts, Supernatural",Special,1,6.42,2258,"taimanin asagi special action, demons, hentai, martial arts, supernatural special"
8577,Aki-Sora: Yume no Naka,"Ecchi, Romance, Seinen, Yuri",OVA,2,6.41,37519,"aki-sora: yume no naka ecchi, romance, seinen, yuri ova"
6402,Bakunyuu Maid Kari,Hentai,OVA,2,6.41,2588,bakunyuu maid kari hentai ova
1339,Cool Devices,Hentai,OVA,11,6.41,3966,cool devices hentai ova
24273,Iinari! Saimin Kanojo,Hentai,OVA,2,6.41,2867,iinari! saimin kanojo hentai ova
6235,Immoral,Hentai,OVA,2,6.41,2189,immoral hentai ova
9467,Kanojo ga Mimai ni Konai Wake,"Drama, Hentai",OVA,3,6.41,2704,"kanojo ga mimai ni konai wake drama, hentai ova"
8111,Last Waltz: Hakudaku Mamire no Natsu Gasshuku,Hentai,OVA,2,6.41,2748,last waltz: hakudaku mamire no natsu gasshuku hentai ova
8653,Mahou Shoujo Isuka,Hentai,OVA,3,6.41,2600,mahou shoujo isuka hentai ova
1779,Bakunyuu Shimai,Hentai,OVA,2,6.4,2381,bakunyuu shimai hentai ova
2875,Chikan Monogatari,Hentai,OVA,2,6.4,2727,chikan monogatari hentai ova
27879,Eromame,Hentai,OVA,2,6.4,1854,eromame hentai ova
22901,Love es M The Animation,Hentai,OVA,1,6.4,1585,love es m the animation hentai ova
316,Nageki no Kenkou Yuuryouji,"Comedy, Hentai, Yuri",OVA,3,6.4,2594,"nageki no kenkou yuuryouji comedy, hentai, yuri ova"
9009,Otome Juurin Yuugi: Maiden Infringement Play,Hentai,OVA,2,6.4,2673,otome juurin yuugi: maiden infringement play hentai ova
2021,Youkou no Ken,"Adventure, Comedy, Hentai",OVA,2,6.4,1895,"youkou no ken adventure, comedy, hentai ova"
4946,Angel Blade: Cut Scene,"Hentai, Sci-Fi",Special,1,6.39,1342,"angel blade: cut scene hentai, sci-fi special"
34030,Bokura no Sex,Hentai,OVA,Unknown,6.39,532,bokura no sex hentai ova
1275,Can Can Bunny Extra,"Fantasy, Hentai, Romance",OVA,6,6.39,2029,"can can bunny extra fantasy, hentai, romance ova"
34311,Ecchi na Shintai Sokutei Anime Edition,Hentai,OVA,Unknown,6.34,414,ecchi na shintai sokutei anime edition hentai ova
